894044343800, Deposited, 100, 2023-05-31 13:34:00.335551
894044343800, Deposited, 100, 2023-05-31 13:34:00.792979
894044343800, Deposited, 100, 2023-05-31 13:34:01.167136
894044343800, Deposited, 100, 2023-05-31 13:34:01.408250
894044343800, Deposited, 100, 2023-05-31 13:34:01.711248
894044343800, Deposited, 100, 2023-05-31 13:34:02.623226
894044343800, Deposited, 100, 2023-05-31 13:34:03.167146
894044343800, Deposited, 100, 2023-05-31 13:34:03.671110
894044343800, Deposited, 100, 2023-05-31 13:34:04.191266
894044343800, Deposited, 100, 2023-05-31 13:34:04.694968
894044343800, Deposited, 100, 2023-05-31 13:34:05.176089
894044343800, Deposited, 100, 2023-05-31 13:34:05.710719
894044343800, Deposited, 100, 2023-05-31 13:34:06.136655
894044343800, Deposited, 100, 2023-05-31 13:34:06.609416
894044343800, Deposited, 100, 2023-05-31 13:34:07.008000
894044343800, Deposited, 100, 2023-05-31 13:34:07.323849
894044343800, Deposited, 100, 2023-05-31 13:34:07.550979
894044343800, Deposited, 1000, 2023-05-31 13:45:15.257250
894044343800, Withdraw, 1200, 2023-05-31 13:48:49.810614
894044343800, Withdraw, 1200, 2023-05-31 13:48:52.066096
894044343800, Deposited, 600, 2023-05-31 13:49:01.121102
894044343800, Deposited, 2000, 2023-05-31 14:11:43.050331
894044343800, Deposited, 2000, 2023-05-31 14:11:46.300969
894044343800, Withdraw, 2000, 2023-05-31 14:12:19.369975
894044343800, Withdraw, 2000, 2023-06-01 09:11:27.935195
894044343800, Withdraw, 1000, 2023-06-01 09:37:44.267762
894044343800, Deposited, 1000, 2023-06-01 09:37:51.771668
894044343800, Deposited, 1000, 2023-06-01 09:37:54.666509
894044343800, Deposited, 1000, 2023-06-01 09:37:56.054422
894044343800, Deposited, 1000, 2023-06-01 09:38:05.787055
894044343800, Deposited, 1000, 2023-06-01 09:38:06.935116
894044343800, Deposited, 1000, 2023-06-01 09:38:07.812065
894044343800, Deposited, 1000, 2023-06-01 09:39:40.599857
894044343800, Deposited, 122, 2023-06-01 09:51:59.622478
894044343800, Deposited, 1000, 2023-06-01 10:19:37.522448
894044343800, Deposited, 1000, 2023-06-01 10:19:54.087822
894044343800, Deposited, 1000, 2023-06-01 10:19:56.499120
894044343800, Deposited, 1000, 2023-06-01 10:20:01.947084
894044343800, Deposited, 200, 2023-06-01 10:22:41.865846
894044343800, Deposited, 3000, 2023-06-01 10:23:23.069652
894044343800, Deposited, 3000, 2023-06-01 10:23:27.141621
894044343800, Deposited, 1000, 2023-06-01 10:23:38.415337
894044343800, Deposited, 1000, 2023-06-01 10:23:40.650608
894044343800, Deposited, 2000, 2023-06-01 10:29:14.216187
894044343800, Deposited, 2000, 2023-06-01 10:29:49.060088
894044343800, Withdraw, 20000, 2023-06-01 10:30:01.275881
894044343800, Deposited, 130, 2023-06-01 14:25:24.519149
894044343800, Deposited, 1000, 2023-06-01 14:28:00.179553
894044343800, Deposited, 1000, 2023-06-01 14:29:14.690820
894044343800, Deposited, 1000, 2023-06-01 14:37:41.622853
894044343800, Withdraw, 1000, 2023-06-01 14:37:56.481579
894044343800, Withdraw, 452, 2023-06-01 14:38:10.777397
894044343800, Withdraw, 1000, 2023-06-01 14:39:32.163489
894044343800, Withdraw, 7000, 2023-06-01 14:41:19.805980
894044343800, Deposited, 90000, 2023-06-01 14:44:16.188731
894044343800, Deposited, 2000, 2023-06-01 15:21:06.892372
894044343800, Withdraw, 91000, 2023-06-01 16:21:19.041565
894044343800, Withdraw, 100, 2023-06-01 16:30:58.894489
894044343800, Deposited, 100, 2023-06-01 16:31:30.550056
894044343800, Deposited, 100, 2023-06-01 16:34:15.285529
894044343800, Withdraw, 100, 2023-06-01 16:34:40.803837
